1	2379729	2379798	2380104	AT1G07700	+	0.2406670585	0.1751925578	0.2773992903	
2	1679886	1679909	1680015	AT2G04790	+	0.2532934905	0.3482693394	0.3048899475	
1	8768808	8768836	8768903	AT1G24793_and_AT1G24800	+	0.2549810674	0.233788882		
2	1679886	1679909	1680014	AT2G04790	+	0.256	0.349	0.597	
5	13525620	13525641	13525279	AT5G35330	-	0.258	0.218		
1	22046226	22046241	22046502	AT1G59890	+	0.2650869857	0.2369340264	0.3713942134	
5	15065479	15065512	15065604	AT5G37850	+	0.267	0.188		
3	1642849	1642890	1642265	AT3G05640	-	0.2683343373	0.3234512559		
4	693500	693515	693613	AT4G01600	+	0.2831048257	0.4647021244		
5	14975878	14975902	14975574	AT5G37690	-	0.285827461	0.3200006806		
5	24654770	24654845	24653752	AT5G61300_and_AT5G61310	-	0.2960916895	0.1677756179		
3	7423328	7423334	7423408	AT3G21175	+	0.2980766083	0.315106455	0.3246139548	0.4784205778
3	7006706	7006734	7006635	AT3G20070	-	0.3056338617	0.4398710964	0.5688706041	
3	6748904	6748909	6748990	AT3G19460	+	0.308	0.292	0.316	
5	15065479	15065512	15065605	AT5G37850	+	0.310312935	0.2374597902	0.1964345788	
3	7006705	7006733	7006635	AT3G20070	-	0.312	0.409		
5	9480770	9480786	9481353	AT5G26940	+	0.3333333333	0.5	0.5	
1	27594495	27594499	27594166	AT1G73390	-	0.3339742769	0.2764097798	0.3648607242	
5	18967802	18967822	18967717	AT5G46740	-	0.337	0.323		
2	18058045	18058057	18057937	AT2G43490	-	0.3395493203	0.3494628573		
3	6748904	6748909	6748991	AT3G19460	+	0.3446487625	0.3514172482	0.4881721406	
1	1804951	1804962	1804882	AT1G05950	-	0.345	0.294		
3	23434943	23434949	23434825	AT3G63460	-	0.347	0.423	0.259	
3	2394568	2394574	2394486	AT3G07510	-	0.3600233865	0.3350337997	0.1820349633	0.3041445068
3	1539728	1539763	1540549	AT3G05380	+	0.374	0.707		
5	3740877	3740942	3741504	AT5G11630_and_AT5G11640	+	0.3762786177	0.4456841101	0.5123261937	0.3203829022
2	18058044	18058056	18057937	AT2G43490	-	0.381	0.415		
1	5744112	5744139	5743829	AT1G16780_and_AT1G16800	-	0.3841958062	0.4616165065		
1	1513824	1513830	1513744	AT1G05230	-	0.385	0.69		
2	15421484	15421504	15421583	AT2G36792	+	0.386	0.339		
3	23434944	23434950	23434825	AT3G63460	-	0.3863730251	0.4354928643	0.4674456153	0.4488601144
5	18056573	18056585	18056668	AT5G44750	+	0.3925685282	0.1868430124	0.3142269972	
3	23392347	23392378	23392246	AT3G63340	-	0.395	0.448		
2	18062595	18062599	18062693	AT2G43500	+	0.395	0.592		
5	18967803	18967823	18967717	AT5G46740	-	0.3995714807	0.3634940829		
1	27594494	27594498	27594166	AT1G73390	-	0.4	0.377	0.44	
3	4692927	4692931	4692688	AT3G14150	-	0.4034118993	0.3524326642	0.3698608169	
1	8570	8593	8464	AT1G01020	-	0.455	0.356		
3	1539728	1539763	1540550	AT3G05380	+	0.4686773711	0.3361061545	0.3361739129	
3	3611723	3611728	3611402	AT3G11470	-	0.474	0.299		
1	29293272	29293278	29293401	AT1G77890_and_AT1G77910	+	0.4820953445	0.5090583448	0.6023291182	
1	8571	8594	8464	AT1G01020	-	0.4831529104	0.3862512272	0.4822092587	
1	29293272	29293278	29293400	AT1G77890	+	0.486	0.57	0.438	0.708
4	12426711	12426729	12427055	AT4G23910	+	0.493785822	0.4258827612	0.5595152541	0.1983146136
2	7606823	7606870	7606944	AT2G17500	+	0.5075756794	0.382552092	0.4082309166	0.9111104701
1	28107927	28107935	28108395	AT1G74810	+	0.5473851859	0.6337098023		
1	6952306	6952309	6952224	AT1G20060	-	0.5736600122	0.5837757371		
3	4638932	4638938	4639006	AT3G14010	+	0.702	0.693	0.517	0.361
2	16186904	16186915	16186823	AT2G38710	-	0.882	0.7		
