2	11697163	11697448	AT2G27340	+	-0.266	-0.393		
2	10202911	10202980	AT2G23980	-	-0.265	-0.219	-0.308	
4	5758484	5758981	AT4G08980	+	-0.26	-0.295	-0.313	
4	15144493	15144317	AT4G31150	-	-0.2549060977	-0.2172449608	-0.2838582934	
3	9805473	9805408	AT3G26690	-	-0.2527426936	-0.1893476019	-0.1546228343	
3	1623820	1623752	AT3G05600	-	-0.249945568	-0.2070485		
1	9716339	9716537	AT1G27900	-	-0.245	-0.332	-0.309	
3	17814285	17814375	AT3G48190	+	-0.242	-0.636		
2	15743429	15743353	AT2G37510	-	-0.2411138154	-0.1945594672	-0.3301222665	
1	8296342	8296418	AT1G23360	-	-0.241	-0.352		
1	10739689	10739823	AT1G30410	+	-0.2402585923	-0.1494374979		
5	9311956	9312106	AT5G26680	-	-0.24	-0.352		
2	2351548	2351672	AT2G06025	+	-0.2392210055	-0.143718511	-0.1647016077	
1	9716538	9716339	AT1G27900	-	-0.2388069147	-0.3126824158	-0.2852917462	
2	10930719	10930827	AT2G25670	-	-0.236	-0.17	-0.263	
2	17403905	17403808	AT2G41720	-	-0.2278514462	-0.1137379416	-0.2896164066	
4	15144317	15144492	AT4G31150	-	-0.227	-0.259	-0.291	
2	10204388	10204040	AT2G23980_and_AT2G23987	-	-0.2257535639	-0.2224028765		
4	12755142	12755048	AT4G24740	-	-0.2206855421	-0.1950418326		
3	9032064	9032377	AT3G24740	+	-0.2150006628	-0.1140235893		
3	7833556	7833722	AT3G22190	-	-0.214	-0.28		
3	20178804	20178940	AT3G54500	-	-0.213	-0.288		
1	6421303	6421398	AT1G18660	+	-0.2123105394	-0.3172664871	-0.2720904471	
3	8947286	8947208	AT3G24530	-	-0.21203655	-0.1622581144	-0.1908722308	-0.1588184437
1	6799099	6798953	AT1G19650	-	-0.2111520047	-0.1873903149		
2	8264194	8264305	AT2G19080	+	-0.2110932433	-0.1710385803	-0.1324001505	
2	13696288	13696411	AT2G32250	+	-0.211	-0.269		
4	12755048	12755141	AT4G24740	-	-0.199	-0.184	-0.197	
3	3007938	3008347	AT3G09800	-	-0.193	-0.231		
4	16418893	16418993	AT4G34310	+	-0.191	-0.207		
3	101532	101356	AT3G01310	-	-0.1901906867	-0.1630218712	-0.1931181949	
1	8296419	8296342	AT1G23360	-	-0.1848437046	-0.2354848745	-0.1843193051	-0.1862494428
2	9083261	9083339	AT2G21195	+	-0.1842018596	-0.1806378603	-0.1936611219	
1	20169029	20169099	AT1G54030	+	-0.183	-0.182		
1	9675309	9675232	AT1G27770	-	-0.1828780283	-0.1581346308	-0.1831383769	
1	26405496	26405597	AT1G70100	+	-0.179	-0.162		
3	4613968	4614055	AT3G13970	-	-0.178	-0.293		
5	19677600	19677693	AT5G48545	+	-0.177	-0.144		
2	18190340	18190560	AT2G43920	-	-0.175	-0.242		
4	16153345	16153715	AT4G33625	-	-0.175	-0.178		
1	9675232	9675308	AT1G27770	-	-0.173	-0.159		
3	952866	953062	AT3G03773	+	-0.17	-0.189		
4	7125336	7125245	AT4G11840	-	-0.1647026861	-0.2550892903		
1	4613755	4613516	AT1G13450	-	-0.1634617446	-0.105715985	-0.2438712602	
5	2780808	2780725	AT5G08580	-	-0.1568150107	-0.151105828	-0.2037367327	
3	20001313	20001384	AT3G54010	+	-0.1536180053	-0.1267434577	-0.1874892914	
2	864248	864020	AT2G02960	-	-0.1524791134	-0.2693550475		
3	7443073	7442975	AT3G21215	-	-0.1506193209	-0.5009097124		
3	16217057	16217237	AT3G44665_and_AT3G44670	+	-0.1505960355	-0.2211135103		
5	640889	640755	AT5G02810	-	-0.1478443307	-0.0844218527		
1	20169029	20169100	AT1G54030	+	-0.1463482667	-0.1679463121	-0.1620554882	
3	1254769	1254282	AT3G04610	-	-0.1412617934	-0.1542290304		
4	15757019	15757112	AT4G32660	+	-0.1375341403	-0.0933812434		
4	16153716	16153345	AT4G33625	-	-0.1350328001	-0.1577315799		
3	19986758	19986880	AT3G53970	+	-0.1265240109	-0.0939154197		
3	20178941	20178804	AT3G54500	-	-0.1261480804	-0.3398923341	-0.6447358244	
3	590808	591041	AT3G02740	+	-0.1210536113	-0.2725682286	-0.1609519733	
1	29302163	29302249	AT1G77930	+	-0.1208848867	-0.1199275562	-0.0872080107	
1	3643582	3643732	AT1G10910	+	-0.1193183699	-0.0793950986		
3	21297470	21297375	AT3G57530	-	-0.1184417707	-0.1014816773		
5	23549903	23550032	AT5G58190_and_AT5G58200	+	-0.1171171398	-0.0748633879		
2	10930828	10930719	AT2G25670	-	-0.1169959311	-0.0744841601	-0.1995248135	
5	26446704	26446801	AT5G66160	+	-0.1166692419	-0.1330718403		
1	22996058	22995919	AT1G62250	-	-0.113967474	-0.1465616673	-0.1512647617	
2	7082545	7082470	AT2G16370	-	-0.1135654793	-0.1126078714		
5	24146289	24146098	AT5G59970	-	-0.1088498337	-0.0844614853	-0.054372961	
4	17984705	17984806	AT4G38420	+	-0.1061474765	-0.1412502642		
4	6287071	6286996	AT4G10050	-	-0.1052624774	-0.1501602974		
2	428706	428223	AT2G01930	-	-0.1011202329	-0.1238114084		
5	19677600	19677694	AT5G48543_and_AT5G48545	+	-0.0999179443	-0.1206426369		
1	21539394	21539300	AT1G58180	-	-0.0986594342	-0.122028508		
1	5064972	5064811	AT1G14710	-	-0.0978440828	-0.1285546474	-0.1163593443	
5	19677034	19677545	AT5G48543_and_AT5G48545	+	-0.086226949	-0.1040784816		
5	7650681	7651266	AT5G22875	+	-0.0808455695	-0.1027268456	-0.1014514643	
2	18271153	18271085	AT2G44180	-	-0.0789081751	-0.1523031017		
2	19360526	19360450	AT2G47160	-	-0.0765827738	-0.1605050439		
5	16539734	16539350	AT5G41340	-	-0.0757907766	-0.0674568945	-0.0795171414	
3	20271074	20270980	AT3G54760	-	-0.0757290825	-0.1445421724		
5	7248217	7248349	AT5G21930	+	-0.0640021203	-0.0804929159		
3	1355945	1356024	AT3G04910	+	-0.0566550418	-0.080642882		
4	13917343	13917240	AT4G27960	-	-0.0529474027	-0.0678563374	-0.0931884855	
5	172561	172086	AT5G01410	-	-0.0502683703	-0.0597702169		
1	5725725	5725825	AT1G16720	+	-0.0483399951	-0.0903362583		
