2	864248	864020	AT2G02960	-	-0.1524791134	-0.2693550475		
2	10204388	10204040	AT2G23980_and_AT2G23987	-	-0.2257535639	-0.2224028765		
2	18271153	18271085	AT2G44180	-	-0.0789081751	-0.1523031017		
2	19360526	19360450	AT2G47160	-	-0.0765827738	-0.1605050439		
2	19684144	19683832	AT2G48130	-	0.297612908	0.2867249988	0.4412072687	
3	1254769	1254282	AT3G04610	-	-0.1412617934	-0.1542290304		
3	7006734	7006635	AT3G20070	-	0.2834975659	0.4044618321		
3	7443073	7442975	AT3G21215	-	-0.1506193209	-0.5009097124		
4	6287071	6286996	AT4G10050	-	-0.1052624774	-0.1501602974		
4	16153716	16153345	AT4G33625	-	-0.1350328001	-0.1577315799		
4	17974519	17974419	AT4G38380	-	-0.6357990934	-0.4825860993		
5	640889	640755	AT5G02810	-	-0.1478443307	-0.0844218527		
5	21882857	21882734	AT5G53900	-	-0.4319658203	-0.675858644		
3	1623820	1623752	AT3G05600	-	-0.249945568	-0.2070485		
5	26541925	26541752	AT5G66460_and_AT5G66470	-	0.0783434143	0.1136389357		
5	24523687	24523780	AT5G60940	+	-0.298	-0.364	-0.348	
5	19677600	19677694	AT5G48545	+	-0.177	-0.144		
5	15065479	15065605	AT5G37850	+	0.228	0.246	0.265	
4	11478539	11478618	AT4G21585	+	-0.698	-0.57		
4	5758484	5758982	AT4G08980	+	-0.26	-0.295	-0.313	
2	1679909	1680015	AT2G04790	+	-0.4	-0.593		
2	1646031	1646155	AT2G04690	+	-0.338	-0.262	-0.266	
1	20326956	20327360	AT1G54440	+	-0.34	-0.285	-0.481	-0.282
2	10205501	10205623	AT2G23985	+	0.445	0.24		
1	30358295	30358379	AT1G80780	+	-0.338	-0.388	-0.307	
3	6748909	6748991	AT3G19460	+	-0.368	-0.422		
4	827717	827801	AT4G01915	+	-0.359	-0.333		
1	2137146	2137264	AT1G06960	+	-0.267	-0.283		
1	26405496	26405598	AT1G70100	+	-0.179	-0.162		
3	8420426	8420496	AT3G23480	+	-0.586	-0.673		
2	950208	950309	AT2G03140	+	-0.663	-0.48	-0.543	
4	642979	643087	AT4G01510	+	-0.508	-0.539	-0.59	
5	3382197	3382327	AT5G10710	+	-0.295	-0.266	-0.298	
4	15721807	15722016	AT4G32590	+	-0.529	-0.156	-0.207	
2	10980344	10980621	AT2G25740	+	-0.42	-0.517	-0.507	
3	1040958	1041065	AT3G04020	+	-0.287	-0.343		
4	16352079	16352342	AT4G34140	+	-0.509	-0.24		
4	16418893	16418994	AT4G34310	+	-0.191	-0.207		
3	18127230	18127861	AT3G48880	+	-0.386	-0.46		
3	17814285	17814376	AT3G48190	+	-0.242	-0.636		
2	11697163	11697449	AT2G27340	+	-0.266	-0.393		
1	18511962	18512090	AT1G49980	+	-0.457	-0.479		
3	952866	953063	AT3G03773	+	-0.17	-0.189		
1	6421303	6421398	AT1G18660	+	-0.3	-0.321		
1	5668739	5668919	AT1G16560	+	-0.463	-0.497		
5	1906424	1906567	AT5G06265	+	0.32	0.474		
1	24902358	24902437	AT1G66760	+	-0.366	-0.333		
2	13696288	13696412	AT2G32250	+	-0.211	-0.269		
1	11430452	11431136	AT1G31850	+	-0.409	-0.519		
3	5441869	5441936	AT3G16030	+	-0.273	-0.54		
1	20169029	20169100	AT1G54030	+	-0.183	-0.182		
1	3643582	3643732	AT1G10910	+	-0.1193183699	-0.0793950986		
1	5725725	5725825	AT1G16720	+	-0.0483399951	-0.0903362583		
1	6421303	6421398	AT1G18660	+	-0.2123105394	-0.3172664871	-0.2720904471	
1	10739689	10739823	AT1G30410	+	-0.2402585923	-0.1494374979		
1	20169029	20169100	AT1G54030	+	-0.1463482667	-0.1679463121	-0.1620554882	
1	29302163	29302249	AT1G77930	+	-0.1208848867	-0.1199275562	-0.0872080107	
2	1646031	1646155	AT2G04690	+	-0.3295384823	-0.2554600037	-0.3295204691	
2	1646066	1646155	AT2G04690	+	-0.3069972213	-0.1014139539	-0.2228665155	
2	2351548	2351672	AT2G06025	+	-0.2392210055	-0.143718511	-0.1647016077	
2	8264194	8264305	AT2G19080	+	-0.2110932433	-0.1710385803	-0.1324001505	
2	9083261	9083339	AT2G21195	+	-0.1842018596	-0.1806378603	-0.1936611219	
2	9149976	9150112	AT2G21385_and_AT2G21390	+	-0.2807941067	-0.3042020728		
2	10980344	10980621	AT2G25740	+	-0.4618883104	-0.5018931378	-0.5231658113	
2	18866503	18866607	AT2G45830	+	-0.6414262673	-0.5275709588		
3	590808	591041	AT3G02740	+	-0.1210536113	-0.2725682286	-0.1609519733	
3	6747663	6747929	AT3G19460	+	-0.9131888344	-0.6508834412	-0.9727149167	
3	6748909	6748991	AT3G19460	+	-0.400566273	-0.493225665	-0.4437224226	
3	8420426	8420496	AT3G23470_and_AT3G23480	+	-0.3937319194	-0.5730254929	-0.4959204178	
3	9032064	9032377	AT3G24740	+	-0.2150006628	-0.1140235893		
3	16217057	16217237	AT3G44665_and_AT3G44670	+	-0.1505960355	-0.2211135103		
3	19986758	19986880	AT3G53970	+	-0.1265240109	-0.0939154197		
3	20001313	20001384	AT3G54010	+	-0.1536180053	-0.1267434577	-0.1874892914	
3	22797937	22798054	AT3G61600	+	0.0996209509	0.1170262711	0.0876530217	
4	9376834	9377179	AT4G16660	+	0.0639834269	0.1050493946		
4	12173873	12173941	AT4G23270	+	-0.3558046509	-0.0954647423	-0.2798784068	
4	15099410	15099504	AT4G30993_and_AT4G08425	+	0.0611265106	0.0707306457	0.1193903776	
4	15757019	15757112	AT4G32660	+	-0.1375341403	-0.0933812434		
4	17984705	17984806	AT4G38420	+	-0.1061474765	-0.1412502642		
5	3382197	3382327	AT5G10710	+	-0.2983582874	-0.2734506784	-0.356222681	
5	7248217	7248349	AT5G21930	+	-0.0640021203	-0.0804929159		
5	7650681	7651266	AT5G22875	+	-0.0808455695	-0.1027268456	-0.1014514643	
5	15065479	15065605	AT5G37850	+	0.2302677105	0.2560975999	0.2515421858	
5	21822629	21822720	AT5G53760	+	0.1928288576	0.1617011846		
5	23549903	23550032	AT5G58190_and_AT5G58200	+	-0.1171171398	-0.0748633879		
5	24523687	24523780	AT5G60940	+	-0.3127346889	-0.3385247297	-0.3304304307	
1	2137146	2137264	AT1G06960	+	-0.2835139299	-0.4789525842		
2	2350115	2350202	AT2G06025	+	0.4562005205	0.3865897383		
2	8125594	8125802	AT2G18750	+	0.0908269451	0.1710103356		
2	11697163	11697449	AT2G27340	+	-0.3037803086	-0.4312088786		
3	1355945	1356024	AT3G04910	+	-0.0566550418	-0.080642882		
3	4925556	4925653	AT3G14660	+	0.0353219403	0.1100767154		
4	1144052	1144137	AT4G02600	+	0.1098384853	0.4013433714		
4	5758484	5758982	AT4G08980	+	-0.2893683001	-0.2987059489		
4	16945513	16945604	AT4G35770	+	0.0800372147	0.0529167736	0.1792940161	
4	16945832	16945909	AT4G35770	+	0.0667287158	0.4548894771		
5	2356015	2356127	AT5G07440	+	0.0652712326	0.0319896119		
5	16235813	16235883	AT5G40530	+	-0.269926731	-0.1815352461		
5	18818500	18818592	AT5G46390	+	0.0717199524	0.2764125671		
5	19677034	19677545	AT5G48543_and_AT5G48545	+	-0.086226949	-0.1040784816		
5	19677600	19677694	AT5G48543_and_AT5G48545	+	-0.0999179443	-0.1206426369		
5	26446704	26446801	AT5G66160	+	-0.1166692419	-0.1330718403		
5	26466274	26466364	AT5G66240	+	0.0715221027	0.1137716276		
4	202292	202396	AT4G00450	+	0.3620960373	0.4101658087		
2	8866403	8866574	AT2G20585	+	1	1		
