1	20081900	20081912	AT1G53800	0.0244755245	+	0.1683856004	0.1683856004	A5
1	20112982	20113065	AT1G53870	0.027972028	+	0.8058925306	0.8058925306	RI
1	20113240	20113334	AT1G53870	0.0354645355	+	-0.6535271152	0.6535271152	RI
1	20516178	20516205	AT1G55000	0.047952048	+	0.5072187649	0.5072187649	A5
1	21141170	21141200	AT1G56440	0.023976024	-	-0.4209477523	0.4209477523	A3
1	2137146	2137264	AT1G06960	0.020979021	+	-0.4789525842	0.4789525842	RI
1	22462390	22462393	AT1G60990	0.0174825175	-	0.3142694529	0.3142694529	A3
1	2278724	2278972	AT1G07420	0.0454545455	+	0.1637833813	0.1637833813	RI
1	2333262	2333281	AT1G07570	0.0284715285	-	0.5552438806	0.5552438806	A3
1	24205563	24205571	AT1G65150	0.0084915085	-	0.6764915441	0.6764915441	A3
1	2435858	2436493	AT1G07880_and_AT1G07885	0	-	-1	1	AL
1	24366065	24366089	AT1G65520_and_AT1G65540	0.0324675325	-	-0.1848069925	0.1848069925	A3
1	24518012	24518023	AT1G65900	0.023976024	-	-0.353182134	0.353182134	A3
1	25048838	25048845	AT1G67090	0.0164835165	-	-0.0733284416	0.0733284416	A5
1	2507815	2507818	AT1G08060	0.010989011	-	-0.7335516595	0.7335516595	A3
1	25079443	25079464	AT1G67120	0.0344655345	-	-0.6170267232	0.6170267232	A3
1	25133039	25133044	AT1G67190	0.0334665335	+	0.3534819607	0.3534819607	A3
1	2516314	2516395	AT1G08070	0.0424575425	-	-0.8336106567	0.8336106567	RI
1	25375712	25375726	AT1G67700	0.000999001	+	-0.2069172612	0.2069172612	A5
1	25908565	25908569	AT1G68910	0.031968032	-	-0.2556868328	0.2556868328	A5
1	25910492	25910538	AT1G68910	0.020979021	-	-0.4060748273	0.4060748273	A3
1	26126772	26126777	AT1G69510	0.047952048	+	0.05709493	0.05709493	A3
1	26468133	26468222	AT1G70280	0.016983017	-	0.2470524884	0.2470524884	RI
1	26622786	26622797	AT1G70610	0.0204795205	+	-0.23687002	0.23687002	A5
1	26856087	26856090	AT1G71240	0.0184815185	+	0.5273849587	0.5273849587	A3
1	27117001	27117088	AT1G72050	0.036963037	+	-0.4832041553	0.4832041553	RI
1	2723938	2723957	AT1G08600	0.003996004	+	0.6211023366	0.6211023366	A5
1	27346899	27346919	AT1G72640	0.0097402597	-	-0.1630060715	0.1630060715	A3
1	27347658	27347661	AT1G72640	0.0097402597	-	0.1727673805	0.1727673805	A3
1	27381147	27381165	AT1G72740	0.0414585415	-	0.1649165437	0.1649165437	A5
1	27439930	27439973	AT1G72930	0.004995005	+	-0.1393727738	0.1393727738	A5
1	2745654	2745702	AT1G08630	0	-	-1	1	A3
1	27603848	27603949	AT1G73430	0.011988012	+	-0.3750438564	0.3750438564	RI
1	27634289	27634292	AT1G73490	0.0324675325	-	-0.1602668839	0.1602668839	A3
1	28442210	28442213	AT1G75750	0.0034965035	-	-0.1563197221	0.1563197221	A5
1	2883848	2883916	AT1G08970	0.011988012	+	0.2398859094	0.2398859094	A5
1	29034630	29034713	AT1G77280	0.023976024	-	0.4921188554	0.4921188554	RI
1	29568265	29568324	AT1G78600	0.025974026	+	0.2053917705	0.2053917705	SE
1	30017442	30017518	AT1G79790_locus2	0.0214785215	-	0.194347177	0.194347177	RI
1	30017632	30017713	AT1G79790_locus2	0.007992008	-	-0.9286491254	0.9286491254	RI
1	30133951	30134017	AT1G80100	0.048951049	+	0.7561995038	0.7561995038	A5
1	30237205	30237319	AT1G80420	0.028971029	-	0.4149655264	0.4149655264	A3
1	3224207	3224541	AT1G09910	0.048951049	-	-0.4535507899	0.4535507899	AF
1	3568316	3568324	AT1G10740	0.0034965035	-	0.7598260836	0.7598260836	A5
1	4030221	4030227	AT1G11930	0.0384615385	+	0.1028505855	0.1028505855	A3
1	416731	416743	AT1G02190	0	+	-1	1	A3
1	4268277	4268375	AT1G12520	0.033966034	-	0.3745980524	0.3745980524	RI
1	4268447	4268529	AT1G12520	0.033966034	-	0.2129618807	0.2129618807	RI
1	4335438	4335458	AT1G12730	0.035964036	+	-0.4031929403	0.4031929403	A3
1	4749835	4749838	AT1G13880	0.02997003	+	-0.2905004079	0.2905004079	A3
1	4845126	4845150	AT1G14170	0.0134865135	-	-0.6432900108	0.6432900108	A3
1	4845126	4845226	AT1G14170	0.0134865135	-	-0.4948183064	0.4948183064	RI
1	5015089	5015091	AT1G14620	0.0054945055	-	0.3249058003	0.3249058003	A3
1	5059726	5059732	AT1G14700	0.026973027	+	0.3511456821	0.3511456821	A3
1	5253546	5253549	AT1G15280	0.035964036	+	-0.1517016687	0.1517016687	A3
1	5296046	5296051	AT1G15400	0.036963037	-	0.1267937944	0.1267937944	A3
1	5712233	5712445	AT1G16700_and_AT1G16705	0	+	-1	1	RI
1	5725725	5725825	AT1G16720	0.045954046	+	-0.0903362583	0.0903362583	RI
1	5789930	5789951	AT1G16930	0.0474525475	+	0.5	0.5	A3
1	5848200	5848212	AT1G17110	0.031968032	-	-0.2656201094	0.2656201094	A5
1	5956587	5956893	AT1G17380	0	-	-1	1	RI
1	6003416	6003420	AT1G17470	0.015984016	+	-0.1446049668	0.1446049668	A3
1	6193434	6193458	AT1G17990	0.0174825175	-	0.3930510812	0.3930510812	A3
1	6214110	6214113	AT1G18070	0.016983017	-	0.1416292877	0.1416292877	A3
1	6504071	6504081	AT1G18840	0.02997003	-	-0.2210178408	0.2210178408	A5
1	6692297	6692383	AT1G19360	0.015984016	-	0.2327721649	0.2327721649	RI
1	6819412	6819430	AT1G19715	0.0134865135	-	0.2285981236	0.2285981236	A5
1	687107	687115	AT1G02990	0	-	1	1	A5
1	7062363	7062436	AT1G20380	0.0384615385	+	-0.3961509977	0.3961509977	RI
1	7372098	7372134	AT1G21060	0.0314685315	+	0.3569538893	0.3569538893	A3
1	7497410	7497441	AT1G21410	0.046953047	+	0.2865765697	0.2865765697	A3
1	8029524	8029528	AT1G22700	0.010989011	-	0.1685347213	0.1685347213	A3
1	803543	803565	AT1G03280	0.0434565435	+	-0.2249445551	0.2249445551	A3
1	8070159	8070165	AT1G22790	0.043956044	+	0.1497056367	0.1497056367	A3
1	813581	813604	AT1G03310	0.011988012	+	-0.2958404251	0.2958404251	A5
1	8182206	8182218	AT1G23080	0.000999001	-	-0.3161140986	0.3161140986	A5
1	8296342	8296419	AT1G23360	0.0344655345	-	-0.1862494428	0.1862494428	RI
1	8380110	8380226	AT1G23700	0	-	1	1	SE
1	8631206	8631551	AT1G24330	0	+	1	1	AF
1	8865512	8865596	AT1G25280	0.037962038	+	-0.2621200782	0.2621200782	RI
1	8973807	8973837	AT1G25540	0.040959041	-	0.2585082872	0.2585082872	SE
1	9303845	9303909	AT1G26850	0.040959041	-	0.0730955461	0.0730955461	A5
2	10044795	10044929	AT2G23610	0.048951049	-	-0.1372771436	0.1372771436	SE
2	10284841	10284856	AT2G24190	0.0474525475	-	0.3901309158	0.3901309158	A3
2	10771024	10771052	AT2G25297	0	-	1	1	A3
2	10887378	10887437	AT2G25565_and_AT2G25570	0.027972028	-	-0.2547405077	0.2547405077	A3
2	11022707	11022743	AT2G25840	0.03996004	+	-0.1290127895	0.1290127895	A3
2	11023526	11023538	AT2G25840	0.03996004	+	0.1515794503	0.1515794503	A5
2	11236725	11236819	AT2G26410	0	-	-1	1	RI
2	11316613	11316793	AT2G26600	0.042957043	+	-0.2721391879	0.2721391879	A5
2	12553277	12553711	AT2G29200	0.047952048	-	-0.2261083744	0.2261083744	AF
2	12769367	12769397	AT2G29960	0.038961039	-	-0.0842408516	0.0842408516	A3
2	13653414	13653427	AT2G32120	0.0244755245	-	0.652540172	0.652540172	A3
2	14045124	14045148	AT2G33120	0.0324675325	-	0.13685901	0.13685901	A5
2	14310083	14310089	AT2G33830	0.0364635365	-	0.0491914518	0.0491914518	A3
2	14725545	14725584	AT2G34900	0.0344655345	-	-0.1810575091	0.1810575091	A5
2	14768640	14769002	AT2G35050	0.0444555445	+	-0.1329943341	0.1329943341	AF
2	15491101	15491668	AT2G36900	0.044955045	-	0.3157487476	0.3157487476	RI
2	15980177	15980234	AT2G38130	0.0354645355	-	-0.1567515127	0.1567515127	A3
2	16571180	16571191	AT2G39730	0.0014985015	-	-0.194432213	0.194432213	A5
2	16961589	16961683	AT2G40640	0	-	1	1	RI
2	17345988	17345993	AT2G41600	0.014985015	-	0.4204957839	0.4204957839	A5
2	17590622	17590626	AT2G42210	0.020979021	+	0.1564626742	0.1564626742	A3
2	17590626	17590631	AT2G42210	0.020979021	+	-0.1082084353	0.1082084353	A3
2	182005	182017	AT2G01420	0.010989011	-	-0.2750388337	0.2750388337	A5
2	18587471	18587475	AT2G45070	0.044955045	-	-0.063516682	0.063516682	A3
2	18588054	18588452	AT2G45070	0.044955045	-	0.3170847541	0.3170847541	AF
2	19033867	19033950	AT2G46370	0.047952048	+	0.2301256146	0.2301256146	A5
2	19683832	19684144	AT2G48130	0.010989011	-	0.4412072687	0.4412072687	RI
2	2322847	2322850	AT2G05990	0.0424575425	+	-0.0570850395	0.0570850395	A3
2	621365	621374	AT2G02370	0.047952048	+	-0.3143801625	0.3143801625	A5
2	629518	629539	AT2G02390	0.0474525475	+	0.1202278201	0.1202278201	A3
2	7401232	7401235	AT2G17033	0.0374625375	+	0.3185846695	0.3185846695	A5
2	7401232	7401248	AT2G17033	0.0374625375	+	0.3480218083	0.3480218083	A5
2	7606823	7606870	AT2G17500	0.008991009	+	0.9111104701	0.9111104701	A5
2	8352222	8352237	AT2G19240	0	-	-1	1	A3
2	863995	864087	AT2G02960	0.0464535465	-	-0.5447134352	0.5447134352	A3
2	864001	864087	AT2G02960	0.0464535465	-	-0.3164838825	0.3164838825	A3
2	864020	864087	AT2G02960	0.044955045	-	-0.869644878	0.869644878	A3
2	8866403	8866574	AT2G20585	0	+	1	1	RI
2	9102501	9102591	AT2G21240_and_AT2G21250	0.0334665335	-	0.15085747	0.15085747	A3
2	9248980	9248998	AT2G21620_and_AT2G21630	0.0254745255	+	-0.0891110751	0.0891110751	A5
2	9460285	9460338	AT2G22250	0.0494505495	-	0.1647668014	0.1647668014	A3
2	9460285	9460853	AT2G22250	0.0494505495	-	0.4608145436	0.4608145436	RI
2	9832124	9832306	AT2G23093	0.021978022	+	0.640644855	0.640644855	RI
3	10130509	10130612	AT3G27360_and_AT3G27380	0.0484515485	-	-0.113557021	0.113557021	RI
3	10153035	10153053	AT3G27430_and_AT3G27440	0.018981019	+	-0.1516301642	0.1516301642	A5
3	10794972	10795038	AT3G28760	0.0114885115	-	0.3014459426	0.3014459426	A3
3	11129794	11129799	AT3G29160	0.0337162837	-	0.2312444566	0.2312444566	A3
3	11131809	11131957	AT3G29160	0.0404595405	-	-0.2378326814	0.2378326814	A5
3	11131809	11132105	AT3G29160	0.026973027	-	-0.4773607268	0.4773607268	AF
3	11383661	11383675	AT3G29575	0.0314685315	-	0.3731211002	0.3731211002	A3
3	11383661	11383924	AT3G29575	0.0322177822	-	0.4942601139	0.4942601139	RI
3	1217967	1217970	AT3G04520	0.0284715285	-	0.1685707371	0.1685707371	A3
3	1259567	1259570	AT3G04630	0.010989011	+	-0.1880608676	0.1880608676	A3
3	128880	128892	AT3G01340	0.0014985015	-	-0.2564196747	0.2564196747	A5
3	1309855	1309933	AT3G04770_and_AT3G04780	0.0414585415	-	0.2139388011	0.2139388011	RI
3	1462783	1462786	AT3G05165	0.0217282717	-	-0.2099352179	0.2099352179	A3
3	1462786	1462903	AT3G05165	0.0194805195	-	0.4502841378	0.4502841378	RI
3	1502960	1503006	AT3G05270	0.011988012	-	-0.4726827929	0.4726827929	A3
3	15615679	15615685	AT3G43720	0.0194805195	-	-0.093979309	0.093979309	A3
3	1623752	1623820	AT3G05600	0.0274725275	-	-0.2070485	0.2070485	RI
3	17158298	17158302	AT3G46600	0.033966034	+	0.2386075115	0.2386075115	A3
3	17918052	17918067	AT3G48380	0.0124875125	+	-0.3560932582	0.3560932582	A5
3	18102632	18102659	AT3G48820	0.0324675325	-	-0.2510780551	0.2510780551	A3
3	18384671	18384735	AT3G49600	0.045954046	-	-0.2841568412	0.2841568412	RI
3	1843937	1843967	AT3G06110	0.031968032	+	0.1626904386	0.1626904386	A3
3	19324459	19324542	AT3G52110	0.0064935065	-	-0.4127842756	0.4127842756	SE
3	19349132	19349146	AT3G52170	0.04995005	-	-0.2062469565	0.2062469565	A3
3	19397716	19397720	AT3G52300	0.0354645355	+	-0.0509175661	0.0509175661	A5
3	19631350	19631354	AT3G52940	0.045954046	-	-0.1600574403	0.1600574403	A5
3	19864114	19864153	AT3G53560_and_AT3G53570	0.040959041	-	-0.2561495126	0.2561495126	A3
3	19864153	19864363	AT3G53560_and_AT3G53570	0.037962038	-	0.8404942417	0.8404942417	RI
3	19956062	19956080	AT3G53890	0.012987013	-	-0.0856805241	0.0856805241	A3
3	20018925	20018980	AT3G54060	0	-	-1	1	A3
3	20148812	20148815	AT3G54430_and_AT3G54440	0.033966034	-	0.2568734214	0.2568734214	A5
3	20270980	20271074	AT3G54760	0.0374625375	-	-0.1445421724	0.1445421724	RI
3	20296130	20296664	AT3G54810	0.011988012	+	0.2318032667	0.2318032667	AF
3	20847619	20847623	AT3G56190	0.0254745255	-	0.1037928372	0.1037928372	A3
3	21114162	21114207	AT3G57050	0.034965035	-	0.18973497	0.18973497	A5
3	2114726	2114748	AT3G06680	0	-	0.4941598436	0.4941598436	A3
3	21230435	21230454	AT3G57380	0.0454545455	+	-0.7125814085	0.7125814085	A3
3	21577661	21577672	AT3G58270	0.036963037	-	0.5	0.5	A3
3	21715403	21715406	AT3G58710	0.0444555445	+	-0.2652039927	0.2652039927	A3
3	22158665	22158687	AT3G59990	0.017982018	-	0.2697352776	0.2697352776	A5
3	22495449	22495452	AT3G60880	0.0474525475	+	-0.1559992163	0.1559992163	A3
3	23226011	23226090	AT3G62800	0.014985015	-	-0.700030791	0.700030791	RI
3	23236111	23236114	AT3G62840	0.0294705295	-	-0.0858580264	0.0858580264	A3
3	23378544	23378566	AT3G63280	0.045954046	+	0.5145361326	0.5145361326	A3
3	23434944	23434950	AT3G63460	0.002997003	-	0.4488601144	0.4488601144	A5
3	2394568	2394574	AT3G07510	0.0224775225	-	0.3041445068	0.3041445068	A5
3	2664351	2664358	AT3G08770	0.0014985015	-	0.20023921	0.20023921	A3
3	282310	282327	AT3G01780	0.033966034	+	0.1801646992	0.1801646992	A3
3	3769988	3769991	AT3G11910	0.0494505495	-	0.1366195964	0.1366195964	A3
3	3776910	3776916	AT3G11930	0.012987013	+	0.153831381	0.153831381	A3
3	3776913	3776916	AT3G11930	0.012987013	+	0.12933317	0.12933317	A3
3	3960401	3960810	AT3G12490	0.0424575425	-	-0.047194947	0.047194947	AL
3	4535501	4535509	AT3G13790	0.0172327672	-	-0.4059714902	0.4059714902	SE
3	4535501	4535867	AT3G13790	0.0172327672	-	-0.2623401474	0.2623401474	AF
3	4735503	4735515	AT3G14225	0	-	1	1	A5
3	4999229	4999232	AT3G14860	0.02997003	-	-0.2373128546	0.2373128546	A3
3	5890167	5890170	AT3G17240	0.03996004	-	-0.0838840448	0.0838840448	A3
3	604235	604434	AT3G02780	0.0404595405	-	0.0826235728	0.0826235728	A5
3	6365178	6365182	AT3G18520	0.015984016	+	0.2326322097	0.2326322097	A5
3	6374643	6374713	AT3G18530_and_AT3G18535	0	-	1	1	A3
3	6406894	6406983	AT3G18610	0	-	-1	1	SE
3	6867839	6867843	AT3G19770	0.030969031	+	-0.2615690811	0.2615690811	A3
3	7003826	7004508	AT3G20060	0.0274725275	-	-0.1226471976	0.1226471976	AF
3	7423328	7423334	AT3G21175	0.0024975025	+	0.4784205778	0.4784205778	A5
3	7575082	7575085	AT3G21500	0	-	-1	1	A3
3	8115269	8115279	AT3G22900	0.031968032	+	-0.5202757251	0.5202757251	A5
3	8474990	8474999	AT3G23590_and_AT3G23600	0.042957043	+	0.0520586629	0.0520586629	A3
3	8607687	8607699	AT3G23830	0.014985015	-	0.1209359107	0.1209359107	A3
3	8947208	8947286	AT3G24530	0.045954046	-	-0.1588184437	0.1588184437	RI
3	8964626	8964636	AT3G24560	0.0274725275	+	0.7198907588	0.7198907588	A3
3	9222328	9222379	AT3G25430	0.0494505495	+	-0.344480714	0.344480714	A3
3	9224242	9224264	AT3G25440	0.035964036	+	0.5238082523	0.5238082523	A3
3	948736	948795	AT3G03770	0.030969031	-	0.743824598	0.743824598	A3
3	9957540	9957559	AT3G27010	0	-	1	1	A3
4	10448077	10448124	AT4G19070	0.0474525475	-	0.2005533887	0.2005533887	A5
4	10640464	10640613	AT4G19520	0.045954046	-	-0.6150017091	0.6150017091	RI
4	11200523	11200611	AT4G20930	0.0214785215	-	-0.3997437699	0.3997437699	SE
4	11294228	11294385	AT4G21192	0.0204795205	+	0.2302174421	0.2302174421	A5
4	11308184	11308266	AT4G21210	0.045954046	+	-0.0515872761	0.0515872761	RI
4	1144052	1144137	AT4G02600	0.0074925075	+	0.4013433714	0.4013433714	RI
4	11997895	11997909	AT4G22860	0.023976024	+	0.6110714814	0.6110714814	A5
4	12103704	12103803	AT4G23100	0.02997003	-	0.0699987282	0.0699987282	RI
4	12312711	12312737	AT4G23600	0.036963037	+	0.1665598261	0.1665598261	A3
4	12316195	12316234	AT4G23620	0.0284715285	-	0.2244252519	0.2244252519	A5
4	12364605	12364623	AT4G23730	0.043956044	+	-0.1935560205	0.1935560205	A3
4	12426711	12426729	AT4G23910	0.0454545455	+	0.1983146136	0.1983146136	A5
4	12647524	12647548	AT4G24470	0.02997003	+	-0.1959634928	0.1959634928	A5
4	1265134	1265163	AT4G02840	0.0074925075	+	0.1768615467	0.1768615467	SE
4	13282354	13282359	AT4G26210	0.028971029	+	0.1773527607	0.1773527607	A3
4	13346388	13346405	AT4G26400	0.016983017	-	-0.2535952647	0.2535952647	A5
4	13435596	13435652	AT4G26630	0.0014985015	-	0.2627470284	0.2627470284	A5
4	13445449	13445563	AT4G26650	0.0384615385	+	-0.1470969429	0.1470969429	SE
4	13539828	13539832	AT4G26965	0.0344655345	+	-0.309819381	0.309819381	A5
4	13667660	13667797	AT4G27290	0	+	-1	1	SE
4	13890726	13890819	AT4G27900	0.0004995005	+	-0.5593840086	0.5593840086	RI
4	14167969	14167975	AT4G28706_and_AT4G28710	0.01998002	+	0.2880366352	0.2880366352	A3
4	14388055	14388064	AT4G29180	0	+	-1	1	A3
4	14477543	14477589	AT4G29440	0.0424575425	-	0.4543084929	0.4543084929	A3
4	14940758	14941208	AT4G30600	0.015984016	-	-0.1753140211	0.1753140211	AF
4	15610857	15610860	AT4G32330	0.00999001	+	0.2409889048	0.2409889048	A3
4	15693564	15693655	AT4G32530	0.021978022	-	-0.1008812214	0.1008812214	RI
4	16140195	16140198	AT4G33565_and_AT4G33580	0.0094905095	+	0.1550788045	0.1550788045	A3
4	16164960	16164963	AT4G33650	0.0244755245	+	0.2876714626	0.2876714626	A3
4	16249766	16249770	AT4G33890	0.0094905095	+	-0.3286187593	0.3286187593	A5
4	168160	168245	AT4G00380	0	+	-1	1	RI
4	17084615	17084632	AT4G36105	0	+	1	1	SE
4	17916902	17916912	AT4G38200	0.0354645355	+	0.2588711435	0.2588711435	A3
4	18218733	18218753	AT4G39100	0.0414585415	-	-0.1342794122	0.1342794122	A3
4	18397218	18397243	AT4G39620	0.0304695305	+	0.1643582084	0.1643582084	SE
4	18502092	18502206	AT4G39870	0.035964036	+	-0.2439702787	0.2439702787	RI
4	18561989	18561993	AT4G40050	0.0114885115	-	-0.3370854639	0.3370854639	A5
4	202292	202396	AT4G00450	0.047952048	+	0.4101658087	0.4101658087	RI
4	2417931	2418101	AT4G04750	0.046953047	+	0.4812620575	0.4812620575	RI
4	3663381	3663468	AT4G06598	0.037962038	+	0.4695204539	0.4695204539	RI
4	5315323	5315326	AT4G08390	0.0374625375	+	-0.1261630403	0.1261630403	A3
4	6712957	6712969	AT4G10950	0	-	-1	1	A3
4	6805929	6806011	AT4G11160	0.048951049	+	0.128261995	0.128261995	RI
4	689093	689096	AT4G01590	0.0404595405	-	-0.1419512777	0.1419512777	A3
4	7544935	7544954	AT4G12880	0.0234765235	-	0.1204879321	0.1204879321	SE
4	7607497	7607506	AT4G13030	0.020979021	+	-0.6253989181	0.6253989181	A3
4	7607658	7607661	AT4G13030	0.020979021	+	0.6253989181	0.6253989181	A3
4	7637726	7637897	AT4G13100	0	-	-1	1	RI
4	8545565	8545569	AT4G14950	0.044955045	+	0.3097899391	0.3097899391	A5
4	8552747	8552769	AT4G14965	0.003996004	+	0.3589742291	0.3589742291	A5
4	8974065	8974101	AT4G15760	0.005994006	-	0.2089099058	0.2089099058	A3
4	9201384	9201456	AT4G16260	0.010989011	-	-0.2205654885	0.2205654885	A5
4	944729	944732	AT4G02130	0.015984016	-	-0.2353219951	0.2353219951	A3
4	9560115	9560992	AT4G16990	0.014985015	+	-0.6473338768	0.6473338768	AF
4	9728420	9728432	AT4G17440	0.0194805195	+	-0.5722994533	0.5722994533	A5
4	9728991	9728996	AT4G17440	0.0284715285	+	-0.4244064915	0.4244064915	A3
4	9785984	9785996	AT4G17570	0.0204795205	-	-0.3234830366	0.3234830366	A5
5	1018641	1018655	AT5G03830	0.034965035	+	0.5	0.5	A3
5	1072960	1072985	AT5G03970	0.0184815185	-	-0.4723672138	0.4723672138	A3
5	121483	121737	AT5G01300	0	-	1	1	AL
5	1249752	1249756	AT5G04420	0.0444555445	-	-0.1724036929	0.1724036929	A5
5	14793834	14793924	AT5G37350	0.0264735265	+	-0.2397008858	0.2397008858	RI
5	15270748	15270758	AT5G38220	0.0494505495	+	0.2053495205	0.2053495205	A3
5	15422477	15422513	AT5G38520	0.043956044	+	0.0564884281	0.0564884281	A3
5	15761062	15761123	AT5G39380	0	-	-1	1	SE
5	16820456	16820526	AT5G42080	0.021978022	-	-0.3185524355	0.3185524355	RI
5	17220362	17220386	AT5G42940	0.0104895105	-	0.3887962315	0.3887962315	A5
5	17527241	17527256	AT5G43630	0.047952048	+	0.2863571073	0.2863571073	A3
5	17698020	17698094	AT5G43990	0	+	1	1	A5
5	18350071	18350074	AT5G45290	0.048951049	-	-0.2334153112	0.2334153112	A3
5	18434831	18434855	AT5G45500	0	-	1	1	A3
5	18818500	18818592	AT5G46390	0.0084915085	+	0.2764125671	0.2764125671	RI
5	18826287	18826296	AT5G46410_and_AT5G46420	0.028971029	+	0.397080866	0.397080866	A3
5	1904505	1904592	AT5G06260	0.0404595405	-	0.1674571199	0.1674571199	RI
5	20580443	20580565	AT5G50565	0.01998002	+	-0.9121826304	0.9121826304	A5
5	20580493	20580565	AT5G50565	0.0212287712	+	-0.3555635986	0.3555635986	A5
5	20881386	20881393	AT5G51410	0.001998002	-	-0.7046137381	0.7046137381	A3
5	21237356	21237359	AT5G52300	0	+	1	1	A3
5	21250237	21250426	AT5G52330	0	-	-1	1	AF
5	21296163	21296168	AT5G52470_and_AT5G52471	0.0344655345	+	0.051789529	0.051789529	A3
5	21882734	21882857	AT5G53900	0.034965035	-	-0.675858644	0.675858644	RI
5	22106486	22106498	AT5G54440	0.04995005	+	-0.1936230944	0.1936230944	A5
5	22209572	22209691	AT5G54670	0.0484515485	+	-0.3434591603	0.3434591603	A5
5	22454437	22454492	AT5G55380_and_AT5G55390	0.01998002	-	0.3887751859	0.3887751859	A3
5	2333017	2333020	AT5G07380	0	+	1	1	A3
5	23746937	23746943	AT5G58800	0.005994006	-	-0.2106908651	0.2106908651	A3
5	24371347	24371440	AT5G60640	0.028971029	-	0.1374862448	0.1374862448	RI
5	24560309	24560560	AT5G61030	0.0484515485	+	0.0834512168	0.0834512168	AF
5	24604075	24604081	AT5G61150	0.015984016	-	0.1880453645	0.1880453645	A5
5	24683852	24683858	AT5G61410	0.0204795205	-	0.0678873207	0.0678873207	A3
5	24744051	24744078	AT5G61530	0.0434565435	+	0.2478619315	0.2478619315	A5
5	25022246	25022249	AT5G62300	0.02997003	-	0.0540454039	0.0540454039	A3
5	25628809	25628813	AT5G64040	0.004995005	-	0.1172371215	0.1172371215	A3
5	25736775	25736890	AT5G64360	0.008991009	-	0.5482557609	0.5482557609	A3
5	2599334	2599428	AT5G08110	0.038961039	-	0.7915082896	0.7915082896	RI
5	26253408	26254135	AT5G65670	0.048951049	+	-0.0497312706	0.0497312706	AF
5	26256091	26256097	AT5G65670	0.048951049	+	-0.0497312706	0.0497312706	A3
5	26469044	26469049	AT5G66250	0.033966034	+	0.3154982295	0.3154982295	A3
