4	642942	643176	AT4G01510	6.61564650514808E-07	+	-0.59	0.59
5	16674167	16674493	AT5G41690	3.15375760868248E-05	-	-0.589	0.589
3	22757760	22758901	AT3G61490	0.0070012215074482	+	-0.587	0.587
3	11006931	11007005	AT3G29010	0.0447835325995625	+	-0.586	0.586
3	9910872	9910944	AT3G26890	0.0363732199651045	-	-0.579	0.579
4	9685665	9686024	AT4G17310	1.97540120106155E-06	-	-0.579	0.579
4	9785983	9786364	AT4G17570	1.75748304798929E-13	-	-0.574	0.574
1	6952305	6952398	AT1G20060	0.0140024865088389	-	0.572	0.572
4	11478358	11478728	AT4G21585	6.61564650514808E-07	+	-0.57	0.57
1	6550477	6550681	AT1G18950	0.0073570032678399	+	-0.568	0.568
4	13438520	13439893	AT4G26640	0.0352222968370013	-	-0.563	0.563
1	8182205	8183650	AT1G23080	0	-	-0.559	0.559
5	25494356	25494637	AT5G63700	0	-	-0.553	0.553
4	15007072	15007516	AT4G30820	0.0180167359611309	+	-0.55	0.55
2	7818817	7819583	AT2G17970	0.0002095128721035	-	-0.548	0.548
5	4772116	4772589	AT5G14770	0.0081985704400277	-	-0.546	0.546
2	949989	950717	AT2G03140	1.07123725828331E-05	+	-0.543	0.543
4	9685185	9686024	AT4G17310	1.71456143156927E-06	-	-0.539	0.539
5	14789310	14789409	AT5G37340	0.0059558311696244	-	0.539	0.539
4	14219648	14220269	AT4G28790	5.19042477317673E-05	+	0.536	0.536
2	14207913	14209192	AT2G33540	7.19798861882058E-07	-	-0.53	0.53
5	7014668	7014916	AT5G20720	0.037235891286345	+	0.525	0.525
1	11430256	11431443	AT1G31850	0.0172697807803084	+	-0.519	0.519
3	7006705	7006941	AT3G20070	9.59874817207284E-06	-	0.517	0.517
5	17526961	17527594	AT5G43630	0.0081985704400277	+	-0.513	0.513
2	19070199	19071083	AT2G46455	0.0470028618311631	-	-0.509	0.509
4	15006493	15007516	AT4G30820	0.0095038070786364	+	-0.507	0.507
2	10980121	10980688	AT2G25740	4.89760898503184E-10	+	-0.507	0.507
1	29791575	29792228	AT1G79190	0.0013026596637814	+	-0.505	0.505
1	5323152	5323895	AT1G15490	2.11739924195175E-07	-	-0.505	0.505
4	15007106	15007516	AT4G30820	0.0125453206847663	+	-0.505	0.505
4	9685185	9685710	AT4G17310	0.0036347410630468	-	-0.502	0.502
4	17974276	17974799	AT4G38380	0.0034772384634772	-	-0.5	0.5
1	2056650	2057043	AT1G06710	0.0053120898165488	-	-0.499	0.499
1	5668572	5669039	AT1G16560	0.0140320294686407	+	-0.497	0.497
5	3740758	3740942	AT5G11630	0	+	0.494	0.494
1	8570	9130	AT1G01020	0	-	0.492	0.492
1	20326797	20327518	AT1G54440	2.32255911591308E-05	+	-0.481	0.481
4	18561988	18562084	AT4G40050	9.55568640088668E-11	-	-0.479	0.479
1	18511848	18512512	AT1G49980	0.0025600624630651	+	-0.479	0.479
4	17974504	17974799	AT4G38380	0.0043668764211817	-	-0.477	0.477
4	15006647	15007675	AT4G30820	0.0470028618311631	+	-0.477	0.477
5	1905778	1906766	AT5G06265	0.0004578702341436	+	0.474	0.474
2	15420064	15421504	AT2G36792	0.026981833520979	+	0.473	0.473
2	773683	774144	AT2G02760	0.001942776904398	+	-0.467	0.467
4	16037454	16038324	AT4G33240	0.0352222968370013	-	0.465	0.465
1	2200329	2201049	AT1G07170	0.0222460960355197	+	-0.46	0.46
3	18126932	18128237	AT3G48880	0.0048214853527901	+	-0.46	0.46
2	15369245	15369495	AT2G36680	1.81151390185462E-13	-	-0.459	0.459
3	6748758	6748909	AT3G19460	0	+	0.458	0.458
4	15007072	15007211	AT4G30820	0.0242612408096682	+	-0.457	0.457
1	24298704	24299090	AT1G09765	0.0053120898165488	+	0.445	0.445
4	15007106	15007675	AT4G30820	0.0166661305920467	+	-0.439	0.439
5	18056513	18056585	AT5G44750	0.0067504825795308	+	0.439	0.439
3	23434943	23434986	AT3G63460	0	-	0.439	0.439
3	23392347	23392402	AT3G63340	1.23297735503153E-06	-	0.438	0.438
2	6481827	6481989	AT2G15000	0.0053120898165488	-	0.438	0.438
4	15006493	15007211	AT4G30820	0.0065846766893828	+	-0.435	0.435
4	9686443	9686616	AT4G17310	0.000274939751145	-	0.435	0.435
3	3785416	3785478	AT3G11950	0.0363732199651045	-	0.432	0.432
5	7379644	7380727	AT5G22300	0.0006769462191414	+	-0.43	0.43
1	26565290	26565849	AT1G70490	0.0322256782518944	-	-0.424	0.424
3	7006577	7006941	AT3G20070	0.0068436937453009	-	0.421	0.421
2	11821606	11822025	AT2G27730	0.0062085402752631	-	-0.417	0.417
1	10134504	10134621	AT1G29040	1.23297735503153E-06	+	-0.411	0.411
1	2200173	2200539	AT1G07170	0.0224379688191086	+	-0.409	0.409
1	2056632	2057043	AT1G06710	0.0322256782518944	-	-0.408	0.408
1	1584313	1584588	AT1G05400	0.0310543194740125	+	0.405	0.405
2	11696936	11697554	AT2G27340	0.0007735332338431	+	-0.393	0.393
2	182004	183764	AT2G01420	0	-	-0.389	0.389
2	19002054	19002230	AT2G46270	9.42614234541833E-05	+	-0.389	0.389
5	3632732	3633022	AT5G11380	0.0483924622593968	+	-0.386	0.386
5	369690	370216	AT5G01950	0.0437447776218421	-	-0.374	0.374
3	19384455	19384525	AT3G52260	0.0018181977614605	-	0.373	0.373
1	27594494	27594551	AT1G73390	0.0128872708020188	-	0.371	0.371
5	17699083	17699345	AT5G43990	0.0196384338920502	+	-0.367	0.367
1	22046138	22046241	AT1G59890	0.0131789382335583	+	0.367	0.367
2	520976	521205	AT2G02080	1.20946787938337E-11	-	-0.359	0.359
4	12173485	12174297	AT4G23270	0.0480455419171335	+	-0.359	0.359
1	30180906	30181077	AT1G80270	0.0319167595762372	+	-0.356	0.356
1	21214719	21215407	AT1G56612	2.37867852498554E-08	-	-0.356	0.356
5	9311445	9312304	AT5G26680	0.0339998473577993	-	-0.352	0.352
4	6249104	6249224	AT4G09980	0.0013026596637814	-	-0.348	0.348
5	24523577	24523849	AT5G60940	0.0001799521678134	+	-0.348	0.348
5	22341749	22342531	AT5G55060	0.036954106159221	+	-0.346	0.346
5	13525620	13525834	AT5G35330	2.91583712120532E-06	-	0.343	0.343
5	7622961	7623699	AT5G22820	0.042203136811605	-	0.34	0.34
2	9589796	9590214	AT2G22570	0.0001014119556203	-	-0.34	0.34
1	1513824	1513920	AT1G05230	0.0006406847613168	-	0.339	0.339
2	949989	950231	AT2G03140	0.012223984837305	+	-0.335	0.335
1	24901977	24902981	AT1G66760	2.48530649763944E-09	+	-0.333	0.333
5	5691550	5691810	AT5G17300	0.0322256782518944	-	-0.332	0.332
2	19127955	19129105	AT2G46572	0.0429845918875767	-	0.332	0.332
1	24835836	24835900	AT1G66570	0.0040246667444778	-	-0.329	0.329
2	18058044	18058198	AT2G43490	0.036735639318343	-	0.327	0.327
1	18511848	18511998	AT1G49980	0.026981833520979	+	-0.326	0.326
2	1679306	1679909	AT2G04790	4.35605687562105E-07	+	0.324	0.324
1	6420974	6421501	AT1G18660	0.0046977740927819	+	-0.321	0.321
3	19406852	19407274	AT3G52340	0.0361050294366332	+	0.319	0.319
1	20860506	20860831	AT1G55810	0.04570466819014	+	0.316	0.316
4	5758019	5759303	AT4G08980	1.1331220534117E-07	+	-0.313	0.313
2	15742979	15743497	AT2G37510	0.0034772384634772	-	-0.313	0.313
5	5326466	5326524	AT5G16280	0.0166661305920467	-	-0.309	0.309
2	7341077	7341247	AT2G16930	0	+	-0.309	0.309
1	9716178	9716607	AT1G27900	4.751607372765E-06	-	-0.309	0.309
2	10202597	10203193	AT2G23980	3.25813455844433E-08	-	-0.308	0.308
1	30357999	30359555	AT1G80780	4.89760898503184E-10	+	-0.307	0.307
1	5757480	5758314	AT1G16820	0.0465464224115825	-	-0.307	0.307
3	2326718	2327012	AT3G07300	0.0053120898165488	-	-0.301	0.301
1	2379594	2379798	AT1G07700	0.0043668764211817	+	0.299	0.299
5	3382099	3382508	AT5G10710	0.0012916470454736	+	-0.298	0.298
4	9638738	9638824	AT4G17150	0.0013026596637814	+	-0.296	0.296
3	21275499	21275667	AT3G57470	0.0181473490755639	-	-0.294	0.294
3	4613905	4614124	AT3G13970	2.00523172514964E-06	-	-0.293	0.293
4	15144188	15144609	AT4G31150	0.0002093669785009	-	-0.291	0.291
1	4613285	4613889	AT1G13450	0.0085507523778193	-	-0.284	0.284
3	7833428	7834135	AT3G22190	0.0070012215074482	-	-0.28	0.28
2	15576311	15576562	AT2G37060	0.0081985704400277	+	0.271	0.271
1	27324957	27325115	AT1G72560	0.047474657230542	-	-0.271	0.271
2	13696222	13696486	AT2G32250	0.0352222968370013	+	-0.269	0.269
3	1623243	1624070	AT3G05600	0.0094018022466735	-	-0.266	0.266
2	1645913	1646443	AT2G04690	0.0004307935065075	+	-0.266	0.266
5	15065299	15065701	AT5G37850	3.15013054335625E-05	+	0.265	0.265
2	10930298	10931090	AT2G25670	3.09127856717664E-05	-	-0.263	0.263
3	9908834	9909086	AT3G26890	0.0081985704400277	-	0.259	0.259
2	427113	428900	AT2G01930	0.0452945586586493	-	-0.259	0.259
3	101513	101660	AT3G01310	0.012223984837305	-	-0.254	0.254
2	11314984	11315524	AT2G26590	0.0220101690551349	-	0.249	0.249
1	25375569	25375726	AT1G67700	5.34860674268933E-11	+	-0.248	0.248
4	13422369	13422813	AT4G26600	0.0028720323654528	+	-0.246	0.246
1	813412	813604	AT1G03310	0.0322256782518944	+	-0.244	0.244
2	18190253	18190691	AT2G43920	0.0037884110365404	-	-0.242	0.242
2	16571179	16571472	AT2G39730	5.85405886729328E-10	-	-0.236	0.236
2	1645913	1646066	AT2G04690	0.0089710813891129	+	-0.233	0.233
3	3007907	3008610	AT3G09800	0.0036028731411284	-	-0.231	0.231
4	693413	693515	AT4G01600	0.0044602969744144	+	0.23	0.23
3	3008263	3008610	AT3G09800	0.0063676659580206	-	-0.225	0.225
3	21114161	21114330	AT3G57050	2.41971896599689E-07	-	0.223	0.223
5	22985192	22985491	AT5G56850	0.0170913860117428	-	0.219	0.219
1	26622658	26622797	AT1G70610	0.0495080003374562	+	-0.218	0.218
2	16033726	16033835	AT2G38280	0.026981833520979	-	-0.213	0.213
3	16472537	16473152	AT3G45040	0.0172697807803084	-	-0.212	0.212
2	19537859	19537937	AT2G47640	0.03412425708528	+	-0.211	0.211
4	16418809	16419095	AT4G34310	0.0352222968370013	+	-0.207	0.207
4	15721693	15722300	AT4G32590	6.10850251333496E-09	+	-0.207	0.207
2	18270839	18271260	AT2G44180	0.002071897506391	-	-0.204	0.204
1	27347584	27347661	AT1G72640	0.0359980002473639	-	0.202	0.202
4	12754945	12755239	AT4G24740	4.32047257566833E-06	-	-0.197	0.197
1	17462053	17462227	AT1G47550	0.0109392496776782	+	0.195	0.195
3	952709	953091	AT3G03773	0.0034772384634772	+	-0.189	0.189
1	20168776	20169684	AT1G54030	0.0133461492489291	+	-0.182	0.182
4	16153264	16153833	AT4G33625	0.0011319265194644	-	-0.178	0.178
