1	8296342	8296418	AT1G23360	9.49466870199546E-07	-	-0.241	0.241
4	15879623	15879623	AT4G32900	2.72182381149847E-07	-	-0.241	0.241
1	22046226	22046241	AT1G59890	0.0021902847257326	+	0.24	0.24
2	10205501	10205622	AT2G23985	0.0264700375896997	+	0.24	0.24
4	16352079	16352341	AT4G34140	0.0063285426283051	+	-0.24	0.24
5	9311956	9312106	AT5G26680	0.0305079326134404	-	-0.24	0.24
1	30181053	30181077	AT1G80270	0.004428263073033	+	-0.239	0.239
1	20274535	20274561	AT1G54310	8.93835975770182E-05	+	-0.238	0.238
2	13696288	13696417	AT2G32250	0.0143099651531916	+	-0.238	0.238
3	20178491	20178491	AT3G54500	1.119104808822E-13	-	0.238	0.238
5	16235813	16235882	AT5G40530	2.46466153741474E-06	+	-0.238	0.238
5	25989670	25989728	AT5G65060	2.28500316168258E-06	+	0.238	0.238
1	29332621	29332733	AT1G78000	6.80224735269189E-09	+	-0.236	0.236
2	19137681	19138386	AT2G46610	0.0218578746631914	-	-0.235	0.235
4	1226580	1226987	AT4G02760	0.003269723767657	-	-0.233	0.233
1	4751212	4751212	AT1G13880	1.84996230201116E-05	+	-0.232	0.232
3	10070726	10070726	AT3G27260	0.019882649668046	+	-0.232	0.232
2	10204040	10204387	AT2G23980	1.96020960535209E-06	-	-0.231	0.231
1	23042269	23042357	AT1G62320	0.0309280654615285	-	-0.23	0.23
2	13441837	13441937	AT2G31580	0.0001970215730402	-	-0.23	0.23
2	13729206	13729242	AT2G32320	2.08641212415243E-11	+	-0.229	0.229
2	13095484	13095636	AT2G30740	0.0223024946826947	+	-0.228	0.228
3	16217057	16217236	AT3G44670	0.0021645366249719	+	-0.227	0.227
5	24229832	24229832	AT5G60170	0.0061562070139496	+	0.226	0.226
5	25385077	25385150	AT5G63370	0	-	-0.226	0.226
1	17872418	17872493	AT1G48360	6.78205026294931E-05	+	-0.223	0.223
3	7833556	7833784	AT3G22190	3.05166004279236E-06	-	-0.223	0.223
3	20724721	20724922	AT3G55850	8.80716432405069E-08	-	-0.221	0.221
2	19138514	19138514	AT2G46610	0.00863217946542	-	-0.22	0.22
2	19537937	19537937	AT2G47640	5.88937476564147E-09	+	-0.22	0.22
1	20860831	20861270	AT1G55810	8.72545888255188E-09	+	-0.219	0.219
2	10202911	10202980	AT2G23980	3.01487858247003E-11	-	-0.219	0.219
5	13525834	13525834	AT5G35330	2.22781076195635E-09	-	0.218	0.218
3	7833556	7833722	AT3G22190	2.48343486536484E-05	-	-0.214	0.214
5	4777129	4777646	AT5G14780	0.0460200354167842	+	0.214	0.214
3	10227808	10227892	AT3G27610	4.29588217586034E-05	-	-0.213	0.213
4	15297993	15297997	AT4G31570	0.0260641203265568	+	-0.213	0.213
2	15369361	15369448	AT2G36680	6.78205026294931E-05	-	-0.212	0.212
3	18332471	18332641	AT3G49430	0.0001331277574806	+	0.212	0.212
1	667281	667372	AT1G02960	1.7416908026946E-08	-	0.211	0.211
2	13696288	13696411	AT2G32250	0.0035209117920596	+	-0.211	0.211
3	20724459	20724648	AT3G55850	1.36486263146575E-06	-	-0.211	0.211
3	3906416	3906525	AT3G12250	0.0005369753789211	+	-0.21	0.21
4	1071674	1071674	AT4G02430	0.011896645837735	+	0.208	0.208
1	10029267	10029435	AT1G28520	2.85904482846983E-08	+	-0.207	0.207
3	1259661	1259661	AT3G04630	0.0003654094835215	+	-0.207	0.207
4	16351030	16351294	AT4G34140	1.76457097025147E-06	+	-0.206	0.206
4	18315838	18315860	AT4G39390	3.50622606038727E-06	+	-0.206	0.206
4	9638820	9638824	AT4G17150	5.45232360470105E-06	+	-0.205	0.205
1	5253751	5253751	AT1G15280	1.78562141739617E-07	+	-0.204	0.204
3	17824656	17824934	AT3G48190	0.0088488325075825	+	-0.204	0.204
4	1377407	1377410	AT4G03110	2.203673910016E-09	-	-0.204	0.204
5	22502090	22502184	AT5G55550	0.0013391677243203	-	0.204	0.204
4	1070886	1071284	AT4G02430	0.0019056863062832	+	0.203	0.203
1	28255966	28256054	AT1G75295	0.0214185454576204	-	-0.198	0.198
2	15369448	15369616	AT2G36680	0.003269723767657	-	-0.198	0.198
5	4775833	4775833	AT5G14770	0.0351043547274	-	-0.197	0.197
2	2068646	2068651	AT2G05590	7.51631492382324E-05	+	-0.196	0.196
1	21459428	21459431	AT1G58025	0.0116902452092263	-	0.195	0.195
1	7144105	7144206	AT1G20620	0.00022634551559	+	0.194	0.194
1	26565161	26565317	AT1G70490	0.023490868834988	-	-0.194	0.194
2	2350115	2350201	AT2G06025	0.0356700528422012	+	0.194	0.194
2	9849379	9849379	AT2G23140	8.01912919401E-07	-	0.194	0.194
3	21114330	21114330	AT3G57050	1.4873396631975E-12	-	0.194	0.194
1	9611876	9612589	AT1G27630	0.0006625782920253	+	-0.193	0.193
1	10275147	10275219	AT1G29357	9.99792110220158E-05	-	0.193	0.193
1	27381248	27381248	AT1G72740	7.16229879557548E-05	-	0.193	0.193
3	3007938	3008347	AT3G09800	3.52065316508449E-07	-	-0.193	0.193
4	16418893	16418993	AT4G34310	0.0002248722432067	+	-0.191	0.191
2	9083261	9083338	AT2G21195	0.0005794404386819	+	-0.19	0.19
2	13870261	13870261	AT2G32700	1.84996230201116E-05	+	0.189	0.189
5	15065479	15065512	AT5G37850	2.17268398394429E-10	+	0.188	0.188
4	15853960	15854043	AT4G32850	4.88723773988075E-05	+	-0.187	0.187
2	18571165	18571179	AT2G45023	0.011896645837735	-	-0.186	0.186
4	12755048	12755141	AT4G24740	4.88315046057E-10	-	-0.184	0.184
1	13078915	13078929	AT1G35516	2.6954922212957E-05	+	-0.183	0.183
1	18184820	18184942	AT1G49180	0.0210395881313513	-	-0.183	0.183
1	20169029	20169099	AT1G54030	2.13738491926916E-13	+	-0.183	0.183
1	1418046	1418046	AT1G04985	0.0004898795037439	-	0.182	0.182
1	6025606	6025606	AT1G17520	0.0067258138462521	-	0.181	0.181
5	24559241	24559247	AT5G61020	0.0044362312095046	-	0.181	0.181
1	7289309	7289385	AT1G20920	7.59663493135781E-05	+	-0.18	0.18
3	9909083	9909086	AT3G26890	0.0002375118691824	-	0.18	0.18
3	2682478	2682619	AT3G08840	0.0120358280771952	-	-0.179	0.179
2	10205693	10205710	AT2G23985	0.0152630337866722	+	-0.178	0.178
3	4613968	4614055	AT3G13970	0.0456882252414556	-	-0.178	0.178
4	17884052	17884122	AT4G38090	0.0035505116198495	-	-0.178	0.178
2	18190340	18190560	AT2G43920	1.59368403399111E-06	-	-0.175	0.175
4	12567362	12567362	AT4G24230	1.79094967041254E-06	-	0.175	0.175
4	16153345	16153715	AT4G33625	7.60187840411658E-05	-	-0.175	0.175
1	20631119	20631884	AT1G55310	0.009901636587679	+	-0.171	0.171
3	2415181	2415181	AT3G07565	0.011896645837735	+	0.171	0.171
2	10930719	10930827	AT2G25670	0.0051433537045378	-	-0.17	0.17
2	13381092	13381103	AT2G31370	0.0003523580956935	+	-0.17	0.17
3	952866	953062	AT3G03773	4.34565245250524E-07	+	-0.17	0.17
2	1646031	1646066	AT2G04690	0.0002887107253569	+	-0.168	0.168
5	7110797	7110819	AT5G20950	9.99792110220158E-05	-	-0.168	0.168
1	4864965	4865032	AT1G14240	0.0460200354167842	+	0.166	0.166
5	24350164	24350164	AT5G60570	0.011896645837735	+	-0.166	0.166
1	9611876	9612429	AT1G27630	0.0107847635227438	+	-0.165	0.165
3	9805408	9805472	AT3G26690	0.00543365975743	-	-0.165	0.165
1	4615978	4616059	AT1G13460	3.70655836842042E-05	+	0.163	0.163
1	27347658	27347661	AT1G72640	1.26685704619028E-05	-	0.163	0.163
3	1254282	1254768	AT3G04610	0.0031637328122823	-	-0.163	0.163
1	26405496	26405597	AT1G70100	0.0008951293708176	+	-0.162	0.162
1	3628229	3628972	AT1G10890	0.0112499947206751	+	0.16	0.16
1	25866864	25866882	AT1G68820	0.0131580112133864	+	-0.16	0.16
1	9675232	9675308	AT1G27770	6.89943071724651E-06	-	-0.159	0.159
4	16165058	16165058	AT4G33650	0.0284073880102429	+	0.158	0.158
4	16953592	16953724	AT4G35785	0.0045125055577257	-	0.158	0.158
4	15721807	15722015	AT4G32590	4.12209948714339E-13	+	-0.156	0.156
1	5064811	5064971	AT1G14710	0.0036013891845837	-	-0.155	0.155
1	10134536	10134621	AT1G29040	9.23432651548615E-05	+	-0.154	0.154
1	27346899	27346919	AT1G72640	0.0013640243634635	-	-0.154	0.154
1	19842741	19842741	AT1G53200	0.0004122211266691	-	-0.153	0.153
5	365507	365584	AT5G01950	0.0005756445754302	-	-0.152	0.152
3	16547231	16547518	AT3G45190	0.0313900162115296	-	-0.151	0.151
2	15739848	15739848	AT2G37480	0.0002270727019641	+	-0.15	0.15
5	3452190	3452190	AT5G10940	0.0002524715808484	-	0.15	0.15
5	7650681	7651265	AT5G22875	1.40086783555114E-05	+	-0.149	0.149
3	8947208	8947285	AT3G24530	0.0224417193331281	-	-0.148	0.148
4	15609106	15609117	AT4G32330	0.0008304000006707	+	-0.147	0.147
5	17843806	17843806	AT5G44290	0.0001129559624746	-	0.145	0.145
5	19677600	19677693	AT5G48545	0.0251348070460091	+	-0.144	0.144
1	20722292	20722308	AT1G55500	0.0148409225604	+	-0.143	0.143
1	17462224	17462227	AT1G47550	0.0004565612108639	+	0.14	0.14
5	1780844	1781089	AT5G05930	0.0139376843132875	-	-0.14	0.14
3	101356	101531	AT3G01310	0.0053062996272025	-	-0.133	0.133
3	6903989	6904068	AT3G19860	0.0001803700915568	+	-0.131	0.131
4	10962112	10962199	AT4G20310	0.0148628093747006	+	0.001	0.001
